,BHK,SQUARE_FT,READY_TO_MOVE,PRICE,City
18469,2,840.1344215,1,35.0,Nagpur
18471,2,750.1071582,1,35.0,Nagpur
18475,1,450.0450045,1,20.0,Nagpur
18477,3,1348.888889,1,60.7,Nagpur
18479,3,1035.24772,1,42.0,Nagpur
18480,2,1360.020529,1,53.0,Nagpur
18483,2,876.0951189,1,35.0,Nagpur
18484,2,850.1594049,1,40.0,Nagpur
18485,2,1000.0,1,39.0,Nagpur
18486,2,1250.0,1,60.0,Nagpur
18488,2,1150.086256,0,60.0,Nagpur
18490,3,1276.17801,1,58.5,Nagpur
18491,2,1200.104357,1,46.0,Nagpur
18493,5,1609.589041,1,47.0,Nagpur
18494,3,1070.090958,1,60.0,Nagpur
18495,3,1400.094922,1,59.0,Nagpur
18498,3,1749.883341,1,75.0,Nagpur
18501,2,1400.0,1,35.0,Nainital
18502,2,1100.244499,1,45.0,Nainital
18503,1,599.880024,1,20.0,Nainital
18504,2,1018.038936,1,57.0,Nainital
18505,4,4000.800961,1,99.9,Nainital
18506,2,1650.165017,1,65.0,Nainital
18507,2,3599.114064,1,65.0,Nainital
18508,2,820.2099738,1,25.0,Nainital
18509,1,450.0450045,1,15.0,Nainital
18510,1,900.0692361,1,39.0,Nainital
18511,4,3199.741435,1,99.0,Nainital
18512,2,1200.446678,1,21.5,Navsari
18513,3,1854.905194,1,45.0,Navsari
18514,1,700.1321004,1,15.9,Navsari
18515,3,1425.178147,1,30.0,Navsari
18516,2,1225.071225,1,30.1,Navsari
18518,2,1270.168211,1,37.0,Navsari
18519,1,1000.0,1,13.5,Navsari
18520,2,1074.380165,1,26.0,Navsari
18522,1,655.0218341,1,13.5,Navsari
18523,2,1005.025126,1,22.0,Navsari
18524,3,1325.478645,1,36.0,Navsari
18525,1,640.4782237,1,7.5,Navsari
18526,1,400.0,1,8.5,Navsari
18527,2,1100.052383,1,21.0,Navsari
18529,1,850.3401361,1,10.0,Navsari
18530,2,1150.251618,1,32.0,Neemrana
18531,2,1063.122924,1,32.0,Neemrana
18532,1,500.0,1,20.0,Neemrana
18533,1,400.0,1,10.0,Neemrana
18534,2,1062.699256,1,30.0,Neemrana
18535,1,400.0,1,8.0,Neemrana
18536,1,437.6367615,1,10.0,Neemrana
18537,1,700.2096436,1,16.7,Neemrana
18538,2,965.2509653,1,35.0,Neemrana
18540,1,540.1755571,1,8.0,Neemrana
18543,1,500.0,1,15.0,Neemrana
18544,1,400.0,1,12.0,Neemrana
18545,2,1148.148148,1,31.0,Neemrana
18546,1,500.0,1,12.0,Neemrana
18547,1,400.0,1,6.0,Neemrana
18548,2,1253.132832,1,35.0,Neemrana
18549,2,1149.802891,0,35.0,Neemrana
18550,2,939.8496241,1,40.0,Neemrana
18551,1,625.0,1,22.0,Neemrana
18552,1,449.973531,1,8.5,Neemrana
18553,1,417.0837504,1,12.5,Neemrana
18554,2,1250.0,1,32.9,Neemrana
18555,2,1000.0,0,30.0,Neemrana
18556,2,1150.22656,1,33.0,Neemrana
18557,1,640.113798,1,18.0,Neemrana
18558,2,1360.081605,1,40.0,Neemrana
18559,2,964.9404953,1,30.0,Neemrana
18560,1,679.7853309,1,19.0,Neemrana
18561,2,900.090009,1,40.0,Neemrana
18563,2,1260.02291,1,33.0,Nellore
18564,3,1303.571429,0,36.5,Nellore
18565,2,1251.172975,1,40.0,Nellore
18566,2,1099.868016,1,25.0,Nellore
18567,2,1050.286442,1,33.0,Nellore
18568,2,1189.730745,0,38.0,Nellore
18569,2,1200.0,1,27.0,Nellore
18570,2,1600.0,1,40.0,Nellore
18571,2,1260.311641,1,27.5,Nellore
18572,3,1510.067114,0,45.0,Nellore
18573,2,1200.120012,1,40.0,Nellore
18574,2,952.0182788,1,25.0,Nellore
18575,1,530.102234,1,14.0,Nellore
18576,2,1350.438893,1,40.0,Nellore
18577,2,1122.171946,1,62.0,Noida
18578,3,1394.117647,0,71.1,Noida
18581,2,1150.086256,1,60.0,Noida
18583,2,989.9029895,0,50.0,Noida
18584,2,875.0,1,49.0,Noida
18585,3,1550.114497,1,88.0,Noida
18588,2,1000.0,1,60.0,Noida
18589,4,4465.709729,0,280.0,Noida
18591,3,1350.0,1,81.0,Noida
18592,3,1475.256769,1,79.0,Noida
18593,4,2780.191138,1,160.0,Noida
18596,1,775.1114886,1,36.5,Noida
18597,4,3200.0,0,180.0,Noida
18598,2,950.1648245,1,49.0,Noida
18599,2,950.0285009,1,50.0,Noida
18600,2,1075.05864,1,55.0,Noida
18601,3,1700.15456,1,110.0,Noida
18608,3,2280.068402,1,120.0,Noida
18609,2,1277.013752,1,65.0,Noida
18610,3,1495.162709,1,85.0,Noida
18611,2,1342.826244,1,74.5,Noida
18613,4,3539.823009,1,220.0,Noida
18614,3,2500.0,1,150.0,Noida
18616,2,1079.830312,1,56.0,Noida
18618,2,1133.093525,1,63.0,Noida
18621,3,2190.026954,1,130.0,Noida
18623,3,1295.097132,1,70.0,Noida
18624,2,1230.046948,1,65.5,Noida
18626,2,915.0746508,1,57.0,Noida
18629,2,1190.059503,1,68.0,Noida
18630,3,2137.513359,1,120.0,Noida
18631,3,1730.103806,1,120.0,Noida
18632,3,1560.107198,1,81.5,Noida
18635,2,775.0602825,1,45.0,Noida
18636,2,1109.783165,1,65.0,Noida
18637,3,1340.146548,1,69.5,Noida
18639,3,1394.230769,1,72.5,Noida
18641,3,1665.03428,1,85.0,Noida
18645,3,1494.794736,1,76.1,Noida
18646,3,1895.184684,1,98.0,Noida
18647,2,1433.121019,1,72.0,Noida
18648,3,1753.546947,1,110.0,Noida
18649,3,1590.224305,1,95.0,Noida
18651,2,1040.061633,1,54.0,Noida
18652,1,602.7727547,1,40.0,Noida
18653,3,2108.678021,0,130.0,Noida
18654,3,1735.194266,1,92.0,Noida
18658,3,1664.0,1,83.2,Noida
18661,2,989.9208063,1,55.0,Noida
18662,3,1920.0,1,120.0,Noida
18666,2,1185.034705,1,70.0,Noida
18668,2,750.0,0,42.0,Noida
18669,3,1897.810219,1,130.0,Noida
18670,3,1395.131086,1,74.5,Noida
18672,2,949.9136442,0,55.0,Noida
18673,2,1195.090439,1,74.0,Noida
18674,4,2586.578531,1,180.0,Noida
18677,3,1295.088258,1,67.5,Noida
18678,3,1660.050523,1,92.0,Noida
18679,2,1230.12869,1,65.0,Noida
18681,2,1414.177126,1,80.0,Noida
18683,3,1440.144014,1,80.0,Noida
18684,2,1109.813084,1,57.0,Noida
18685,1,590.0401227,0,25.0,Noida
18686,3,1650.165017,1,90.0,Noida
18692,3,1446.015424,1,90.0,Noida
18694,3,1550.246216,1,85.0,Noida
18695,3,1700.102006,1,100.0,Noida
18696,3,1735.074627,1,93.0,Noida
18697,2,900.0178221,1,50.5,Noida
18698,2,955.0269144,1,55.0,Noida
18699,2,1085.054253,1,62.0,Noida
18700,2,979.9118079,1,60.0,Noida
18701,3,1574.059499,1,100.0,Noida
18704,2,970.0176367,1,49.5,Noida
18705,4,1694.654136,1,110.0,Noida
18706,3,1675.009626,1,87.0,Noida
18707,3,1389.992057,1,70.0,Noida
18713,4,2404.735479,1,130.0,Noida
18717,3,2248.35697,1,130.0,Noida
18718,2,1397.931827,1,73.0,Noida
18720,3,1690.045631,1,100.0,Noida
18721,3,1495.204062,1,79.5,Noida
18722,3,1685.20391,1,100.0,Noida
18723,2,1265.051059,0,83.0,Noida
18724,2,1100.110011,1,60.0,Noida
18725,2,1082.083784,1,70.0,Noida
18727,3,1625.135428,1,90.0,Noida
18728,3,1559.746211,1,88.5,Noida
18729,3,1284.895544,0,69.5,Noida
18731,3,3020.279016,0,210.0,Noida
18732,3,3205.128205,1,190.0,Noida
18733,2,1230.11317,1,75.0,Noida
18734,3,1656.244719,1,98.0,Noida
18737,3,1285.072952,0,68.7,Noida
18739,3,1350.166579,0,77.0,Noida
18740,2,929.9781182,1,51.0,Noida
18741,3,2102.680918,1,120.0,Noida
18743,3,1792.757261,0,100.0,Noida
18744,3,1315.047905,1,70.0,Noida
18746,3,1315.002989,1,66.0,Noida
18748,3,2280.068402,1,120.0,Noida
18751,2,1295.015079,1,73.0,Noida
18753,2,1256.767208,0,65.0,Noida
18754,3,1642.305797,1,100.0,Noida
18756,1,420.0610998,1,16.5,Noida
18757,3,1344.086022,1,80.0,Noida
18758,3,1446.201311,1,75.0,Noida
18759,3,1550.120565,1,90.0,Noida
18761,2,850.0,1,51.0,Noida
18762,2,1110.022853,1,68.0,Noida
18763,3,1625.239006,1,85.0,Noida
18764,3,1779.007709,1,90.0,Noida
18770,3,1345.20277,1,68.0,Noida
18771,3,1385.041551,1,75.0,Noida
18772,3,1898.253607,1,100.0,Noida
18774,3,1794.339623,1,95.1,Noida
18775,3,1340.033501,1,72.0,Noida
18777,3,1995.012469,1,120.0,Noida
18779,3,1750.291715,1,90.0,Noida
18780,3,1385.041551,1,75.0,Noida
18782,3,1730.171073,1,89.0,Noida
18783,3,1850.13876,0,100.0,Noida
18785,2,750.0,1,42.0,Noida
18786,3,1449.970042,1,72.6,Noida
18788,2,1135.066582,1,71.6,Noida
18789,3,1424.844471,0,71.0,Noida
18790,4,3599.712023,1,250.0,Noida
18791,3,1625.239006,1,85.0,Noida
18793,3,1425.008906,1,80.0,Noida
18800,3,1340.0,1,67.0,Noida
18802,2,1295.035696,1,78.0,Noida
18804,2,1139.950894,1,65.0,Noida
18805,3,1561.036528,1,100.0,Noida
18810,2,1260.178364,1,65.0,Noida
18811,3,1884.057971,1,130.0,Noida
18814,2,850.0772798,0,44.0,Noida
18816,2,1380.138014,0,92.0,Noida
18818,2,1070.090958,1,60.0,Noida
18819,3,999.0917348,1,55.0,Noida
18820,2,1295.081967,1,79.0,Noida
18822,3,1805.054152,1,120.0,Noida
18824,3,1673.767498,0,110.0,Noida
18830,3,2573.588548,1,160.0,Noida
18832,3,1390.268123,1,70.0,Noida
18833,3,1300.0,1,65.0,Noida
18834,3,1320.132013,1,80.0,Noida
18836,3,2269.63232,1,150.0,Noida
18838,2,1277.766857,0,65.0,Noida
18839,2,1229.878821,1,68.0,Noida
18841,2,1185.034705,1,70.0,Noida
18845,1,495.049505,1,25.0,Noida
18847,2,1370.0,1,82.2,Noida
18848,4,2955.082742,1,200.0,Noida
18851,2,995.0248756,1,50.0,Noida
18852,2,1115.114085,1,65.0,Noida
18853,2,699.6268657,1,45.0,Noida
18854,3,1394.230769,1,72.5,Noida
18855,1,550.0673552,1,24.5,Noida
18856,3,1738.016831,1,95.0,Noida
18857,2,1230.125523,1,73.5,Noida
18858,2,1150.035386,1,65.0,Noida
18859,2,1035.001882,1,55.0,Noida
18865,2,1379.6875,0,88.3,Noida
18866,4,4100.461302,1,240.0,Noida
18868,2,1195.028681,1,75.0,Noida
18869,4,4100.299637,1,260.0,Noida
18870,4,7268.214856,1,410.0,Noida
18874,3,1180.173092,1,75.0,Noida
18879,3,1980.19802,0,110.0,Noida
18880,3,1548.411642,1,81.4,Noida
18881,3,1435.045317,1,76.0,Noida
18882,3,1348.604614,0,83.6,Noida
18883,3,1620.029455,1,110.0,Noida
18884,3,1756.234633,1,100.0,Noida
18887,3,1475.0,1,76.7,Noida
18889,3,1150.086256,1,60.0,Noida
18890,2,1229.551451,1,69.9,Noida
18892,2,1080.080235,1,70.0,Noida
18893,3,1746.253746,1,87.4,Noida
18894,3,2105.263158,1,120.0,Noida
18896,3,1695.234507,1,90.0,Noida
18898,2,1249.167222,1,75.0,Noida
18900,3,1774.675972,1,89.0,Noida
18903,3,2140.270003,0,130.0,Noida
18905,5,4500.16072,1,280.0,Noida
18907,2,1050.135501,1,62.0,Noida
18909,1,450.0,1,18.0,Noida
18911,2,1075.082365,1,62.0,Noida
18912,3,1424.230915,1,75.0,Noida
18913,4,2860.718756,1,160.0,Noida
18915,2,1110.162254,1,65.0,Noida
18916,3,1398.199579,1,73.0,Noida
18918,2,988.2352941,1,50.4,Noida
18919,3,2033.209082,0,120.0,Noida
18920,2,1157.16753,1,67.0,Noida
18921,3,1624.117328,0,89.7,Noida
18922,3,1320.020308,1,78.0,Noida
18923,2,950.0777336,1,55.0,Noida
18924,2,1160.092807,1,80.0,Noida
18925,3,1750.036459,1,120.0,Noida
18927,3,1570.247934,1,95.0,Noida
18932,1,550.0550055,1,25.0,Noida
18933,3,1690.189929,1,97.0,Noida
18934,2,1250.0,1,65.0,Noida
18935,3,1414.913958,0,74.0,Noida
18936,2,1109.148017,1,56.5,Noida
18938,3,1775.037369,1,95.0,Noida
18939,2,950.0285009,1,50.0,Noida
18940,1,555.0986842,1,27.0,Noida
18941,4,2400.137151,1,140.0,Noida
18944,3,1674.022219,1,110.0,Noida
18946,2,1100.070972,1,62.0,Noida
18947,3,3163.503164,1,190.0,Noida
18948,4,3199.756209,1,210.0,Noida
18949,2,1065.088757,1,54.0,Noida
18951,3,2600.183542,1,170.0,Noida
18952,1,470.0592683,1,23.0,Noida
18953,1,499.8809807,1,21.0,Noida
18954,2,1080.093054,1,65.0,Noida
18956,3,2361.460957,1,150.0,Noida
18957,3,1480.165779,1,75.0,Noida
18958,3,2070.036226,1,120.0,Noida
18960,3,1614.850037,0,88.3,Noida
18961,3,1394.230769,1,72.5,Noida
18970,1,585.0585059,1,32.5,Noida
18971,1,408.0118694,1,22.0,Noida
18972,2,1350.048216,1,70.0,Noida
18974,3,1537.232981,1,77.0,Noida
18975,3,1700.0,1,85.0,Noida
18977,3,1348.604614,0,83.6,Noida
18978,3,1695.241765,1,88.0,Noida
18980,3,1246.231156,1,62.0,Noida
18981,4,1718.803713,1,100.0,Noida
18982,2,1075.088191,1,64.0,Noida
18983,2,980.0427655,1,55.0,Noida
18985,2,679.9069601,0,38.0,Noida
18987,2,1295.196978,1,72.0,Noida
18988,5,6224.988884,1,420.0,Noida
18991,1,584.9663644,1,40.0,Noida
18992,3,2017.693621,1,130.0,Noida
18993,3,1500.078952,1,95.0,Noida
18994,3,1405.13014,1,74.5,Noida
18996,2,1085.126286,1,58.0,Noida
18999,3,2200.0,1,110.0,Noida
19000,2,948.9302968,1,55.0,Noida
19001,3,138317.1414,0,8400.0,Noida
19002,3,1345.119139,1,70.0,Noida
19003,2,1380.198749,0,75.0,Noida
19004,3,1495.016611,1,90.0,Noida
19005,3,1564.129301,1,90.0,Noida
19006,2,1310.1983,1,74.0,Noida
19007,1,775.073632,1,50.0,Noida
19008,2,1205.479452,1,66.0,Noida
19013,3,1809.681798,1,120.0,Noida
19015,4,2684.351808,0,170.0,Noida
19016,3,1850.13876,0,100.0,Noida
19018,2,1290.119572,1,82.0,Noida
19021,3,2162.941601,1,150.0,Noida
19022,2,949.9333714,1,49.9,Noida
19023,3,1353.271028,0,72.4,Noida
19025,3,1560.25825,1,87.0,Noida
19028,2,875.0857927,1,51.0,Noida
19030,3,1250.893495,1,70.0,Noida
19031,3,1424.979044,0,85.0,Noida
19033,1,500.0,1,21.0,Noida
19034,2,1015.056674,1,60.0,Noida
19036,3,1675.206937,1,85.0,Noida
19037,3,1680.044801,1,90.0,Noida
19038,1,409.0471607,1,17.0,Noida
19039,2,1172.148355,1,67.0,Noida
19040,2,1070.038911,1,55.0,Noida
19042,3,1344.923733,1,82.0,Noida
19043,1,590.0202293,1,35.0,Noida
19053,2,1122.099658,1,59.0,Noida
19054,2,650.0541712,1,42.0,Noida
19055,2,855.1225127,1,52.0,Noida
19056,3,1778.808971,1,92.0,Noida
19057,3,1550.114497,1,88.0,Noida
19058,4,3443.187408,1,210.0,Noida
19060,3,1625.200642,0,81.0,Noida
19061,2,919.9451948,1,47.0,Noida
19062,4,2070.393375,1,120.0,Noida
19063,1,550.0550055,1,25.0,Noida
19067,3,1600.0,1,80.0,Noida
19068,2,920.1324991,0,50.0,Noida
19069,3,1649.970536,0,84.0,Noida
19070,3,1188.237648,0,59.4,Noida
19072,3,1625.239006,1,85.0,Noida
19073,3,1840.388155,0,110.0,Noida
19075,2,1100.070972,1,62.0,Noida
19077,3,1791.151711,1,100.0,Noida
19078,2,1125.061145,1,69.0,Noida
19079,3,1380.103508,0,72.0,Noida
19080,3,1505.174036,1,80.0,Noida
19086,2,950.0239502,1,59.5,Noida
19089,1,590.1044031,1,26.0,Noida
19090,2,1100.110011,1,60.0,Noida
19091,2,955.0938338,1,57.0,Noida
19093,3,1646.84355,1,90.0,Noida
19094,2,1399.176955,1,85.0,Noida
19095,2,1075.05864,1,55.0,Noida
19096,3,1503.179803,1,78.0,Noida
19097,2,1078.317901,1,55.9,Noida
19098,3,1440.015258,1,75.5,Noida
19099,3,1750.0,1,87.5,Noida
19100,3,1795.332136,1,100.0,Noida
19101,2,955.1424186,1,56.0,Noida
19102,3,1550.087192,1,80.0,Noida
19103,2,859.9931201,1,50.0,Noida
19104,2,1110.084965,1,60.1,Noida
19106,2,1150.035386,1,65.0,Noida
19107,3,1445.141662,1,76.0,Noida
19108,2,1171.137136,1,62.0,Noida
19111,3,1400.0,1,72.8,Noida
19113,3,1575.091575,1,86.0,Noida
19114,1,599.9250094,1,32.0,Noida
19115,3,1664.201183,1,90.0,Noida
19116,3,1423.785595,1,85.0,Noida
19117,3,1794.974073,1,90.0,Noida
19119,3,2620.373403,1,160.0,Noida
19123,3,1295.097132,1,70.0,Noida
19125,1,460.0200736,1,27.5,Noida
19129,2,1075.170006,0,58.5,Noida
19130,2,1250.0,1,70.0,Noida
19131,5,3625.290023,1,250.0,Noida
19132,2,1304.844234,1,80.0,Noida
19133,3,1350.135014,1,75.0,Noida
19138,3,1680.226388,1,95.0,Noida
19140,3,1750.18423,1,95.0,Noida
19141,2,930.1405106,1,47.0,Noida
19142,3,2011.397922,1,120.0,Noida
19146,3,1549.755302,1,95.0,Noida
19147,2,1150.035386,1,65.0,Noida
19148,3,1600.134748,1,95.0,Noida
19149,2,1074.883554,1,60.0,Noida
19153,3,1600.0,1,100.0,Noida
19154,2,1074.91318,0,65.0,Noida
19157,3,1450.073421,1,79.0,Noida
19161,3,1400.180668,1,93.0,Noida
19167,2,954.2185581,1,54.4,Noida
19168,3,1264.222503,1,70.0,Noida
19169,3,1624.727561,0,82.0,Noida
19170,2,1400.124456,1,90.0,Noida
19172,3,1460.190593,1,95.0,Noida
19173,2,1075.05864,1,55.0,Noida
19176,2,958.9566552,1,50.0,Noida
19177,3,153949.5798,1,9160.0,Noida
19178,4,2514.367816,1,140.0,Noida
19180,3,1360.015543,1,70.0,Noida
19182,2,1236.044657,1,62.0,Noida
19185,2,1278.108783,1,66.5,Noida
19186,5,4900.245012,1,280.0,Noida
19187,3,1750.0,1,98.0,Noida
19188,4,3590.384015,1,230.0,Noida
19189,2,950.1613482,1,53.0,Noida
19191,3,1870.207593,1,100.0,Noida
19193,3,2142.857143,0,120.0,Noida
19195,4,2623.051998,1,170.0,Noida
19197,4,1916.042501,1,110.0,Noida
19198,2,859.95086,1,56.0,Noida
19203,3,2061.85567,0,140.0,Noida
19204,3,2057.613169,1,110.0,Noida
19205,3,1434.820647,1,82.0,Noida
19209,3,1715.204574,1,96.0,Noida
19210,4,2664.446295,1,160.0,Noida
19213,3,1385.189132,1,78.0,Noida
19214,2,1378.217083,1,73.9,Noida
19217,3,1300.014445,1,90.0,Noida
19218,3,1749.781277,1,100.0,Noida
19219,1,590.0202293,1,35.0,Noida
19221,3,1729.206294,1,100.0,Noida
19222,1,449.9217527,1,23.0,Noida
19223,3,2380.952381,1,160.0,Noida
19224,3,1750.036459,1,120.0,Noida
19226,3,1850.094877,1,97.5,Noida
19227,2,1019.021739,1,60.0,Noida
19228,4,2809.482002,1,160.0,Noida
19229,2,979.8157946,0,50.0,Noida
19230,3,1821.825469,0,100.0,Noida
19232,3,1600.134748,1,95.0,Noida
19236,5,2420.135528,1,150.0,Noida
19242,3,1968.826907,1,120.0,Noida
19243,3,1675.163875,1,92.0,Noida
19245,4,3308.215402,1,180.0,Noida
19247,2,645.8756228,1,35.0,Noida
19248,3,2142.73941,1,130.0,Noida
19250,3,3020.279016,1,210.0,Noida
19253,3,165232.0675,1,9790.0,Noida
19254,3,1320.068873,1,69.0,Noida
19260,3,1560.20558,1,85.0,Noida
19261,4,2080.443828,1,120.0,Noida
19262,3,1500.0,1,87.0,Noida
19263,2,1080.190406,1,59.0,Noida
19264,2,970.1492537,1,52.0,Noida
19266,2,1082.055906,1,60.0,Noida
19268,3,1645.264848,1,82.0,Noida
19270,3,1835.168502,0,110.0,Noida
19273,3,1398.210291,0,75.0,Noida
19274,3,1690.087353,1,89.0,Noida
19275,3,1540.238737,1,80.0,Noida
19276,3,1860.176717,1,120.0,Noida
19277,3,1499.91177,1,85.0,Noida
19278,3,1425.224522,1,73.0,Noida
19281,3,1652.619402,1,100.0,Noida
19283,3,2099.002974,1,120.0,Noida
19289,3,1695.253291,1,85.0,Noida
19290,4,3764.544832,1,220.0,Noida
19291,4,4019.292605,1,250.0,Noida
19292,2,1175.194359,1,65.0,Noida
19294,3,1815.11976,1,97.0,Noida
19301,2,915.1265028,1,51.0,Noida
19304,4,3065.010486,0,190.0,Noida
19305,3,1560.035057,1,89.0,Noida
19306,2,950.0146156,1,65.0,Noida
19309,4,2250.302925,1,130.0,Noida
19310,2,1150.086256,1,60.0,Noida
19314,3,1900.057002,1,100.0,Noida
19316,3,1350.21097,1,80.0,Noida
19320,2,855.0256508,1,45.0,Noida
19321,3,1518.026565,1,80.0,Noida
19322,3,1639.613051,0,100.0,Noida
19323,3,1315.007429,1,88.5,Noida
19324,3,1638.123604,1,110.0,Noida
19326,2,1010.10101,1,60.0,Noida
19327,3,1833.333333,1,110.0,Noida
19328,3,1250.0,1,65.0,Noida
19329,3,1350.08438,1,72.0,Noida
19333,3,1400.070004,1,80.0,Noida
19334,3,1654.881902,0,110.0,Noida
19335,3,1695.081325,1,86.5,Noida
19339,2,1200.141193,1,68.0,Noida
19340,2,1348.558999,1,74.4,Noida
19343,3,1722.059583,1,100.0,Noida
19345,3,1424.0,1,71.2,Noida
19346,1,775.0952986,1,30.5,Noida
19349,3,1300.0,1,65.0,Noida
19350,3,1600.225649,1,85.1,Noida
19351,1,590.0401227,1,25.0,Noida
19354,3,1563.042723,1,90.0,Noida
19357,3,1315.0,1,78.9,Noida
19359,1,537.056928,1,35.0,Noida
19360,3,1325.088339,1,75.0,Noida
19361,3,1592.592593,1,86.0,Noida
19362,2,1184.971098,1,61.5,Noida
19367,2,1183.453905,1,63.8,Noida
19368,3,2353.287248,1,160.0,Noida
19369,3,1295.078701,1,65.0,Noida
19370,2,2085.308057,1,110.0,Noida
19371,2,1250.0,1,64.0,Noida
19372,2,899.8691099,1,55.0,Noida
19376,3,1690.113326,1,86.5,Noida
19378,3,1730.103806,1,110.0,Noida
19380,3,1395.173454,1,74.0,Noida
19384,2,1074.199324,1,54.0,Noida
19385,3,1800.039131,1,92.0,Noida
19387,3,1421.262081,1,75.0,Noida
19390,3,1345.20277,1,68.0,Noida
19394,3,1549.973276,1,87.0,Noida
19397,2,1067.132324,1,55.0,Noida
19398,1,549.9541705,1,30.0,Noida
19399,3,1508.068165,1,100.0,Noida
19401,2,1932.536894,1,110.0,Noida
19406,2,1194.845763,1,61.2,Noida
19407,2,1100.141044,0,62.4,Noida
19408,3,1326.040113,0,80.0,Noida
19409,2,1010.10101,1,66.0,Noida
19411,4,2455.146364,1,130.0,Noida
19414,3,1542.971764,1,100.0,Noida
19415,3,1786.584376,1,110.0,Noida
19417,3,1435.23502,1,80.0,Noida
19418,3,1651.923077,1,85.9,Noida
19420,4,2955.082742,1,200.0,Noida
19422,3,1511.144692,1,80.0,Noida
19424,3,1860.307796,1,110.0,Noida
19427,3,1761.252446,1,90.0,Noida
19430,1,537.056928,1,35.0,Noida
19433,2,919.9934286,0,56.0,Noida
19436,3,1354.748603,0,67.9,Noida
19437,2,950.0745156,1,51.0,Noida
19439,5,3536.693192,1,240.0,Noida
19440,2,1342.79476,1,73.8,Noida
19443,2,1110.162254,1,65.0,Noida
19444,2,830.0132802,1,50.0,Noida
19445,3,2170.481452,0,110.0,Noida
19447,3,1446.201311,1,75.0,Noida
19449,3,1400.070004,1,80.0,Noida
19450,1,450.0367377,1,24.5,Noida
19452,2,1135.07378,1,70.0,Noida
19455,1,494.8453608,1,24.0,Noida
19459,2,930.1538982,1,55.0,Noida
19460,4,1900.155467,1,110.0,Noida
19461,2,1050.080775,1,65.0,Noida
19462,2,1295.113107,1,75.0,Noida
19465,2,1219.925449,1,72.0,Noida
19467,5,4500.0,1,270.0,Noida
19468,1,525.0,1,21.0,Noida
19469,2,1295.171091,1,81.0,Noida
19470,3,1380.216891,1,84.0,Noida
19471,2,875.1458576,1,45.0,Noida
19472,3,1684.919966,1,100.0,Noida
19474,3,1394.636015,1,72.8,Noida
19476,3,1619.170984,0,100.0,Noida
19477,3,1445.086705,1,90.0,Noida
19480,2,930.1405106,1,47.0,Noida
19481,3,1850.048685,1,95.0,Noida
19484,3,1295.196978,1,72.0,Noida
19488,2,1105.079488,1,57.0,Noida
19489,3,1869.158879,0,100.0,Noida
19490,3,1750.087504,1,100.0,Noida
19491,3,1348.604614,0,83.6,Noida
19494,3,1400.0,1,73.5,Noida
19495,3,1285.0,0,66.82,Noida
19496,3,1544.94382,1,77.0,Noida
19497,2,1082.038166,1,55.0,Noida
19498,3,1320.190107,1,75.0,Noida
19501,4,3065.010486,0,190.0,Noida
19502,3,1969.91404,1,110.0,Noida
19506,3,1450.017059,1,85.0,Noida
19507,1,775.0,1,31.0,Noida
19508,3,1255.075674,1,68.0,Noida
19511,3,1560.062402,1,80.0,Noida
19514,2,1315.047905,1,70.0,Noida
19516,3,1654.385965,1,94.3,Noida
19523,3,1625.256865,0,87.0,Noida
19524,3,1666.666667,1,100.0,Noida
19525,2,1240.03543,1,70.0,Noida
19526,3,1665.329053,1,83.0,Noida
19528,3,1549.755302,1,95.0,Noida
19530,4,2180.842141,1,130.0,Noida
19531,4,2764.340014,1,160.0,Noida
19537,3,1475.14114,0,81.0,Noida
19538,2,1115.004779,1,70.0,Noida
19539,3,1550.126369,1,92.0,Noida
19542,3,1733.291693,1,111.0,Noida
19544,2,1050.080775,1,65.0,Noida
19547,3,2292.920608,1,160.0,Noida
19549,3,1685.1705,1,85.0,Noida
19551,2,1185.068141,1,60.0,Noida
19553,1,493.9287919,1,24.0,Noida
19554,3,1850.294365,1,110.0,Noida
19555,3,1730.103806,1,110.0,Noida
19556,2,1079.992678,1,59.0,Noida
19557,3,1939.487975,1,100.0,Noida
19558,1,550.0101854,1,27.0,Noida
19560,2,1380.056601,1,82.9,Noida
19561,3,1664.150943,1,88.2,Noida
19562,3,1625.049544,1,82.0,Noida
19563,3,3205.128205,1,180.0,Noida
19564,3,1503.194288,1,80.0,Noida
19565,3,1350.135014,1,75.0,Noida
19568,3,1370.071548,1,90.0,Noida
19569,2,989.9029895,1,50.0,Noida
19571,1,550.0728038,1,34.0,Noida
19572,4,1762.114537,1,100.0,Noida
19573,4,2296.819788,1,130.0,Noida
19574,4,2500.0,1,140.0,Noida
19575,3,1750.198886,1,110.0,Noida
19576,3,1884.172947,1,95.0,Noida
19579,3,2061.85567,0,140.0,Noida
19581,3,1564.210856,1,100.0,Noida
19582,1,528.8232492,1,22.2,Noida
19584,2,1317.027281,1,70.0,Noida
19585,3,1640.240569,1,90.0,Noida
19587,3,1724.853746,1,91.4,Noida
19588,3,1730.214675,1,108.0,Noida
19593,3,1202.115724,1,75.0,Noida
19594,3,1495.170877,0,80.5,Noida
19595,4,3846.153846,1,250.0,Noida
19596,3,1882.916809,0,110.0,Noida
19599,3,1850.103832,0,98.0,Noida
19600,3,1690.090731,1,95.0,Noida
19601,3,1575.157516,0,87.5,Noida
19603,3,1563.762262,1,81.3,Noida
19604,3,1440.1661,1,76.3,Noida
19606,2,601.3326832,1,37.0,Noida
